2017,26.7,-1.6,-17.2 
2017,27.7,15.4,1.8 
2017,27.8,49.1,0.6 
2018,28.4,29.3,1.0 
2018,28.6,32.6,0.9 
2018,28.7,36.1,0.8 
2018,27.7,26.9,1.0 
2018,27.8,29.0,1.0 
2018,27.5,35.8,0.8 
2018,28.2,20.8,1.4 
2018,28.8,29.5,1.0 
2018,29.6,18.6,1.6 
2018,30.5,27.8,1.1 
2018,30.1,24.8,1.2 
2018,30.1,33.0,0.9 
2018,30.0,36.8,0.8 
2018,30.3,34.1,0.9 
2018,30.5,18.6,1.6 
2018,30.2,38.2,0.8 
2018,30.3,45.1,0.7 
2018,30,35.1,0.9 
2018,30.2,27.9,1.1 
2018,30.2,35.0,0.9 
2018,30.1,37.3,0.8 
2018,29.9,29.4,1.0 
2018,30,47.3,0.6 
2018,30.3,24.8,1.2 
2018,30.7,31.2,1.0 
2018,30.7,33.5,0.9 
2018,31,32.6,0.9 
2018,31,42.4,0.7 
2018,31,32.4,1.0 
2018,31.5,31.9,1.0 
2018,31.5,32.1,1.0 
2018,31.5,32.5,1.0 
2018,31.4,42.0,0.7 
2018,31.1,38.2,0.8 
2018,31.0,29.2,1.1 
2018,30.7,39.9,0.8 
2018,29.9,35.4,0.8 
2018,29.2,30.1,1.0 
2018,28.3,38.2,0.7 
2018,27.6,36.7,0.8 
2018,27.8,29.2,0.9 
2018,26.8,42.6,0.6 
2019,25.9,27.3,1.0 
2019,26.7,35.5,0.8 
2019,27.8,33.8,0.8 
2019,27.8,35.9,0.8 
2019,27.8,31.5,0.9 
2019,27.8,40.9,0.7 
2019,27.7,33.8,0.8 
2019,27.7,44.0,0.6 
2019,28.0,32.3,0.9 
2019,28.3,23.2,1.2 
2019,28.8,39.7,0.7 
2019,29.0,26.9,1.1 
2019,29.4,32.1,0.9 
2019,30.1,35.3,0.9 
2019,30.3,30.7,1.0 
2019,29.8,35.6,0.8 
2019,28.6,25.6,1.1 
2019,29,34.4,0.8 
2019,28.6,28.5,0.9 
2019,28.5,31.6,0.9 
2019,27.9,28.5,1.0 
2019,29,22.3,1.3 
2020,27.3,26.5,1.0 
2020,25.5,21.6,1.2 
2020,19.4,17.1,1.1 
2020,17.6,55.6,0.3 
2020,17.6,33.0,0.5 
2020,19.7,31.0,0.6 
2020,20.5,29.5,0.7 
2020,21.3,36.0,0.6 
2020,22,31.5,0.7 
2020,22.8,30.8,0.7 
2020,23.1,42.6,0.5 
